Vessel_20	613890	1	5	8	27	5.3520833333	-69.9265	42.9544	1	nan	220	31	9.775	8.02	0.04	2019
Vessel_20	613890	1	18	15	31	18.6465277778	-69.3041	43.0089	1	nan	195	32	6.875	8.32	0.04	2019
Vessel_20	613890	1	18	22	47	18.9493055556	-69.311	42.9988	1	nan	193	32	6.475	8.31	0.04	2019
Vessel_20	613890	1	19	6	59	19.2909722222	-70.2543	43.6514	1	nan	192	32	7.45	8.31	0.05	2019
Vessel_20	613890	2	11	12	8	42.5055555556	-69.9393	42.9537	1	nan	210	30	5.575	8.09	0.02	2019
Vessel_20	613890	2	11	18	47	42.7826388889	-69.9475	42.952	1	nan	206	33	5.875	8.09	0.02	2019
Vessel_20	613890	2	12	1	37	43.0673611111	-69.9455	43.0031	1	nan	209	27	6.025	8.1	0.02	2019
Vessel_20	613890	3	18	12	22	77.5152777778	-69.8745	43.0269	1	nan	205	26	4.075	7.81	0.07	2019
Vessel_20	613890	3	18	19	56	77.8305555556	-69.7748	42.9706	1	nan	184	27	6.825	7.14	0.28	2019
Vessel_20	613890	3	19	3	41	78.1534722222	-69.8902	42.9694	1	nan	216	26	6.025	7.9	0.08	2019
Vessel_20	613890	3	19	11	18	78.4708333333	-69.8624	42.9463	1	nan	219	19	6.35	7.91	0.07	2019
Vessel_20	613890	3	19	18	30	78.7708333333	-69.7907	42.9868	1	nan	204	33	6.4	7.57	0.33	2019
Vessel_20	613890	5	8	17	42	128.7375	-69.8562	42.958	1	nan	213	33	5.85	7.78	0.11	2019
Vessel_20	613890	5	9	0	3	129.0020833333	-69.9416	42.9157	1	nan	214	29	4.45	7.78	0.09	2019
